cutoff	SLX-16110-16111.i702_i502.bowtie2.sorted.uniq.bam	SLX-16110-16111.i702_i503.bowtie2.sorted.uniq.bam	SLX-16110-16111.i702_i507.bowtie2.sorted.uniq.bam	SLX-16110-16111.i702_i508.bowtie2.sorted.uniq.bam	SLX-16110-16111.i703_i502.bowtie2.sorted.uniq.bam	SLX-16110-16111.i703_i503.bowtie2.sorted.uniq.bam	SLX-16110-16111.i705_i507.bowtie2.sorted.uniq.bam	SLX-16110-16111.i705_i508.bowtie2.sorted.uniq.bam	SLX-16110-16111.i706_i502.bowtie2.sorted.uniq.bam	SLX-16110-16111.i706_i503.bowtie2.sorted.uniq.bam	SLX-16110-16111.i706_i507.bowtie2.sorted.uniq.bam	SLX-16110-16111.i706_i508.bowtie2.sorted.uniq.bam
6.65	0.985433613537348	0.989018002254009	0.931392923139557	0.929679607920928	0.990283415829314	0.980484061497645	0.976951700291358	0.990545613542224	0.921324112101976	0.935322351477859	0.987254240095917	0.976560441755592
6.7	0.985433613537348	0.989018002254009	0.931392923139557	0.930301096297026	0.990682543505076	0.98128581536025	0.976951700291358	0.990545613542224	0.921324112101976	0.935322351477859	0.988097989023846	0.976560441755592
6.75	0.985433613537348	0.989018002254009	0.933204006724692	0.931014380450559	0.991072076765556	0.98128581536025	0.977751637807243	0.991008188673634	0.922297179010465	0.936328557383215	0.988097989023846	0.978200977279326
6.8	0.986366139988412	0.990111381948452	0.933204006724692	0.931590130305609	0.99154668050821	0.98221303849616	0.977751637807243	0.991448534794153	0.923341876481483	0.937420551658723	0.988737136563391	0.978200977279326
6.85	0.986366139988412	0.990111381948452	0.935045206590154	0.932265120684924	0.991895725336196	0.98221303849616	0.978506680870706	0.991783945869606	0.923341876481483	0.937420551658723	0.988737136563391	0.978200977279326
6.9	0.987372070766541	0.990111381948452	0.935045206590154	0.93333768786517	0.991895725336196	0.982871101406766	0.979201784638511	0.991783945869606	0.924569224592596	0.938387403733113	0.988737136563391	0.9800157931623
6.95	0.987372070766541	0.990111381948452	0.935045206590154	0.933843725748367	0.992206584391357	0.983551377411401	0.979201784638511	0.992095152022088	0.925698755408034	0.939454876398039	0.989406675547837	0.9800157931623
7	0.987372070766541	0.991071422655768	0.936916248951577	0.934450529532093	0.992520321771103	0.983551377411401	0.979884084284413	0.992451451310951	0.925698755408034	0.939454876398039	0.989406675547837	0.9800157931623
7.05	0.988207740605538	0.991071422655768	0.936916248951577	0.935068625653518	0.992829901570894	0.984275298675006	0.980588310989074	0.992451451310951	0.926630098608004	0.940505802565855	0.990219311877935	0.9800157931623
7.1	0.988207740605538	0.991071422655768	0.936916248951577	0.935704957989658	0.993191994803665	0.984275298675006	0.980588310989074	0.992804292753674	0.927656049587606	0.941546666674617	0.990219311877935	0.981579893036093
7.15	0.988207740605538	0.99197597446782	0.93872432090868	0.936553431460257	0.993191994803665	0.984908545394627	0.98122219504903	0.993146407816539	0.92864968657617	0.941546666674617	0.990844860533659	0.981579893036093
7.2	0.988937543915066	0.99197597446782	0.93872432090868	0.937235821052783	0.993471384176698	0.984908545394627	0.98122219504903	0.993563889811569	0.92864968657617	0.942648573941637	0.990844860533659	0.981579893036093
7.25	0.988937543915066	0.99197597446782	0.93872432090868	0.937814120790539	0.993818318233323	0.985664745060493	0.981863201401795	0.993563889811569	0.929689569773128	0.943776418960884	0.991299186879467	0.981579893036093
7.3	0.989666287234312	0.992806817150342	0.940516376480335	0.938454164116689	0.994095404946689	0.986276993464665	0.982467635981375	0.993847362626653	0.930659718939763	0.943776418960884	0.991299186879467	0.982979974744387
7.35	0.989666287234312	0.992806817150342	0.940516376480335	0.939032463854445	0.994095404946689	0.986276993464665	0.982467635981375	0.994155604911017	0.930659718939763	0.944784413676738	0.991877036419974	0.982979974744387
7.4	0.989666287234312	0.992806817150342	0.942268322642282	0.939946801706026	0.994316076498192	0.986874404216184	0.98314497403004	0.994155604911017	0.93160273310715	0.945640359500227	0.991877036419974	0.982979974744387
7.45	0.990467639887911	0.992806817150342	0.942268322642282	0.940363183891917	0.994538666932752	0.986874404216184	0.983636172156541	0.994407533701121	0.932421159697348	0.945640359500227	0.992351761091512	0.984391911055798
7.5	0.990467639887911	0.993477653048311	0.942268322642282	0.940976316848789	0.994852979977415	0.987463918906935	0.983636172156541	0.994661861813036	0.932421159697348	0.946601845143122	0.992351761091512	0.984391911055798
7.55	0.990467639887911	0.993477653048311	0.944188235513145	0.941638443980523	0.995086955784777	0.987962151664411	0.984215398621124	0.99482797956427	0.933352794671503	0.947505194444819	0.992900764514825	0.984391911055798
7.6	0.991041624625906	0.993477653048311	0.944188235513145	0.942175922828164	0.995086955784777	0.987962151664411	0.984215398621124	0.99482797956427	0.934384508191268	0.947505194444819	0.992900764514825	0.984391911055798
7.65	0.991041624625906	0.994178635152066	0.944188235513145	0.942984212879325	0.995292468160133	0.988580647501278	0.984831196858893	0.995102349070132	0.934384508191268	0.948387078020535	0.993358181516047	0.985670084979811
7.7	0.991687158707973	0.994178635152066	0.945836417400146	0.943575876734481	0.995538085191372	0.988580647501278	0.985322875139965	0.995340799317125	0.935564005335966	0.949600040605998	0.993358181516047	0.985670084979811
7.75	0.991687158707973	0.994178635152066	0.945836417400146	0.944263707594568	0.995770270041214	0.989136669011189	0.985322875139965	0.995340799317125	0.936545971357112	0.949600040605998	0.993852686382232	0.985670084979811
7.8	0.991687158707973	0.994778080859412	0.945836417400146	0.944932368800737	0.995770270041214	0.989136669011189	0.985897300058835	0.995534862110623	0.936545971357112	0.950506967528692	0.993852686382232	0.986830066741416
7.85	0.992273465833002	0.994778080859412	0.947599862505491	0.945456210329261	0.995988766858587	0.989597417172492	0.986273741242781	0.995762021431448	0.937334272262662	0.951375658626982	0.994298977023965	0.986830066741416
7.9	0.992273465833002	0.994778080859412	0.947599862505491	0.946306960480848	0.996153982689756	0.990047492636273	0.986273741242781	0.995762021431448	0.938192963690453	0.952244722394126	0.994298977023965	0.986830066741416
7.95	0.992806110949978	0.995374379435385	0.949211631071733	0.946767191542567	0.996328473122365	0.990047492636273	0.986701558965862	0.995927998046105	0.939011900885476	0.952244722394126	0.994679745770927	0.986830066741416
8	0.992806110949978	0.995374379435385	0.949211631071733	0.947357648756799	0.996464394005537	0.99062225644427	0.986701558965862	0.99613532767785	0.939011900885476	0.953153885329943	0.994679745770927	0.988000487631137
8.05	0.992806110949978	0.995374379435385	0.949211631071733	0.947871290754496	0.996464394005537	0.99062225644427	0.987173710961032	0.996336447300202	0.939878470216275	0.953926651465256	0.995113673791005	0.988000487631137
8.1	0.993339551059666	0.995374379435385	0.950835035473556	0.948419857038549	0.996633639491125	0.991090293277051	0.987715245291764	0.996336447300202	0.940809594585605	0.953926651465256	0.995113673791005	0.988000487631137
8.15	0.993339551059666	0.995869472891935	0.950835035473556	0.949297540326224	0.996771735108428	0.991090293277051	0.987715245291764	0.996571792542499	0.940809594585605	0.954812187195739	0.995504332635292	0.988846941680484
8.2	0.993339551059666	0.995869472891935	0.950835035473556	0.949853983926496	0.996968228733419	0.991530737282093	0.988164189815986	0.996670023600153	0.94157754424172	0.955902616262061	0.995504332635292	0.988846941680484
8.25	0.993816016691667	0.995869472891935	0.952321684584256	0.950438453469729	0.997116750281996	0.99191816487912	0.988592807796686	0.996670023600153	0.942360593211932	0.955902616262061	0.995817519050542	0.988846941680484
8.3	0.993816016691667	0.996316696823915	0.952321684584256	0.951009513361943	0.997116750281996	0.99191816487912	0.988592807796686	0.996868179354386	0.942360593211932	0.956754760863241	0.995817519050542	0.988846941680484
8.35	0.994350251794067	0.996316696823915	0.95390826498877	0.951525295439769	0.997258108000495	0.992376309943466	0.989175395343269	0.997018066399255	0.943266989719045	0.95757284353118	0.996092896447899	0.989861483385951
8.4	0.994350251794067	0.996316696823915	0.95390826498877	0.952220411679018	0.9974256904541	0.992376309943466	0.989175395343269	0.997160826046981	0.944072286470898	0.95757284353118	0.996092896447899	0.989861483385951
8.45	0.994350251794067	0.996755970108215	0.95390826498877	0.952709715956954	0.997518564394038	0.992780310591116	0.989696363053194	0.997160826046981	0.944072286470898	0.958204517238431	0.996397016940603	0.989861483385951
8.5	0.99472336837352	0.996755970108215	0.955393545177638	0.953159132783981	0.997518564394038	0.992780310591116	0.989984775899057	0.997287848966362	0.944926893060093	0.959198648672922	0.996397016940603	0.990676796985321
8.55	0.99472336837352	0.996755970108215	0.955393545177638	0.953713299703264	0.997603634876211	0.993154462393666	0.989984775899057	0.997373236595501	0.945814470132244	0.959198648672922	0.996687744593182	0.990676796985321
8.6	0.99472336837352	0.996755970108215	0.955393545177638	0.954261888754127	0.997706487008042	0.993523841851795	0.990370099942573	0.997373236595501	0.945814470132244	0.959952930433085	0.996687744593182	0.990676796985321
8.65	0.995214276373121	0.997066045367721	0.956695800517425	0.954744431289529	0.997784201771833	0.993523841851795	0.990655311757961	0.997519595225942	0.94655470124074	0.960713771165075	0.996687744593182	0.990676796985321
8.7	0.995214276373121	0.997066045367721	0.956695800517425	0.955507438155839	0.997845094327494	0.993862244456141	0.990655311757961	0.997597714321361	0.94737932803238	0.960713771165075	0.996973321153404	0.991509096284679
8.75	0.995590307925852	0.997066045367721	0.956695800517425	0.956110075613357	0.997845094327494	0.993862244456141	0.991082729352233	0.997711470402495	0.94737932803238	0.961542214027151	0.996973321153404	0.991509096284679
8.8	0.995590307925852	0.997294295211524	0.95817642637206	0.956706998601594	0.997941486219701	0.994142684768256	0.991082729352233	0.997711470402495	0.94810584575416	0.962289787747945	0.997262297434581	0.991509096284679
8.85	0.995590307925852	0.997294295211524	0.95817642637206	0.957253948442146	0.998029754840303	0.994381649068864	0.991505265375029	0.997843785943517	0.948856070128509	0.962289787747945	0.997262297434581	0.992278760815335
8.9	0.995963159507735	0.997294295211524	0.959680187005674	0.957777175266803	0.998145335563075	0.994381649068864	0.991780634021704	0.997923810382726	0.949523503577735	0.963132392026467	0.997430635132778	0.992278760815335
8.95	0.995963159507735	0.997643129878468	0.959680187005674	0.958491370092731	0.998145335563075	0.994667642654485	0.991780634021704	0.997923810382726	0.949523503577735	0.963812140015862	0.997430635132778	0.992278760815335
9	0.995963159507735	0.997643129878468	0.959680187005674	0.958922391337374	0.998216973863853	0.994667642654485	0.992130186549654	0.998040318627114	0.950510429760033	0.963812140015862	0.99760989314677	0.992278760815335
9.05	0.996359595873405	0.997643129878468	0.961098663809088	0.959382895600812	0.998316180117877	0.994938364737963	0.992509988815599	0.998121613295517	0.951261164739206	0.964362273777894	0.99760989314677	0.992973582105424
9.1	0.996359595873405	0.997643129878468	0.961098663809088	0.959818219772524	0.998452420814892	0.994938364737963	0.992509988815599	0.998121613295517	0.951261164739206	0.965107909620648	0.997782145675158	0.992973582105424
9.15	0.99657901386189	0.997788891752594	0.961098663809088	0.960219370962605	0.998553034249824	0.995184357400353	0.992774553984419	0.998203543078518	0.952109133465682	0.965107909620648	0.997782145675158	0.992973582105424
9.2	0.99657901386189	0.997788891752594	0.962621178671815	0.96102706907671	0.998553034249824	0.995432692850004	0.992774553984419	0.99823106471105	0.952954695055128	0.965832154271191	0.997965524563035	0.993553219117476
9.25	0.99657901386189	0.997788891752594	0.962621178671815	0.961516350587836	0.99858987680451	0.995432692850004	0.993078251750804	0.998286531385846	0.952954695055128	0.966562287089625	0.997965524563035	0.993553219117476
9.3	0.996810886736196	0.998030061398877	0.962621178671815	0.962054421372534	0.99872899582611	0.995609096053757	0.993366024390572	0.998286531385846	0.953510524878418	0.966562287089625	0.998067516191686	0.993553219117476
9.35	0.996810886736196	0.998030061398877	0.963943009593815	0.962473922611379	0.998785027211361	0.995609096053757	0.993366024390572	0.998379681526725	0.954294813888918	0.96729830807595	0.998067516191686	0.993553219117476
9.4	0.996810886736196	0.998030061398877	0.963943009593815	0.963101649093383	0.998785027211361	0.995796519034626	0.993712455913808	0.998454766185737	0.954294813888918	0.968077782250632	0.998189391036831	0.994209645648219
9.45	0.997149553631467	0.998237772069507	0.9652559425239	0.96379908754724	0.998832039846246	0.995796519034626	0.993976861031103	0.998454766185737	0.955047591287389	0.968077782250632	0.998189391036831	0.994209645648219
9.5	0.997149553631467	0.998237772069507	0.9652559425239	0.964282791189946	0.998945637723194	0.996023509089234	0.993976861031103	0.998502046939062	0.955863100135733	0.968882374306063	0.998322083175925	0.994209645648219
9.55	0.997340351882324	0.998237772069507	0.9652559425239	0.964740085333191	0.998983759533251	0.996357573198652	0.994262553001062	0.998559207252783	0.955863100135733	0.96947387431087	0.998322083175925	0.994209645648219
9.6	0.997340351882324	0.998237772069507	0.966453749127826	0.965151800323056	0.999002948363816	0.996357573198652	0.994262553001062	0.998626388263477	0.956589326083328	0.96947387431087	0.998408312461966	0.994735140741564
9.65	0.997340351882324	0.998372270526088	0.966453749127826	0.965536468342785	1	0.996540570914695	0.994531439561023	0.998626388263477	0.957215181711127	0.970146914260897	0.998408312461966	0.994735140741564
9.7	0.9975724897542	0.998372270526088	0.966453749127826	0.966349334522732	1	0.996540570914695	0.994763834373561	0.998723066818784	0.95773906226111	0.970873618525876	0.998524521105519	0.994735140741564
9.75	0.9975724897542	0.998372270526088	0.967697825289708	0.966806947401316	1	0.996773808401999	0.994763834373561	0.99877175893788	0.95773906226111	0.970873618525876	0.998524521105519	0.995270367225526
9.8	0.9975724897542	0.998499315250469	0.967697825289708	0.967139456659609	1	0.996773808401999	0.994998149804385	0.99877175893788	0.958452596031638	0.971586384975721	0.998641966011238	0.995270367225526
9.85	0.997758783046356	0.998499315250469	0.967697825289708	0.967610934525409	1	0.996960103374186	0.995214699516068	0.99881099490631	0.959191149438568	0.972216046271161	0.998641966011238	0.995270367225526
9.9	0.997758783046356	0.998499315250469	0.968821436330282	0.968055069452544	1	0.997138155206012	0.995214699516068	0.998860392708292	0.959191149438568	0.972216046271161	0.998721086789828	0.995270367225526
9.95	0.997858157135344	0.998608636656064	0.968821436330282	0.968571215799328	1	0.997138155206012	0.995423086600038	0.998900193223031	0.959845890710727	0.97290004268549	0.998721086789828	0.995785600125128
10	0.997858157135344	0.998608636656064	0.97002061185604	0.968910805535495	1	0.997208004974345	0.995423086600038	0.998900193223031	0.960455479927687	0.973489306677175	0.998791038624024	0.995785600125128
10.05	0.997858157135344	0.998608636656064	0.97002061185604	0.96923168095394	1	0.997208004974345	0.995613147784535	0.998980358798818	0.960455479927687	0.973489306677175	0.998791038624024	0.995785600125128
10.1	0.997978996027554	0.998608636656064	0.97002061185604	0.969604532999341	1	0.997379115214286	0.995794646212509	0.999040906390389	0.961069518700975	0.974062844043227	0.998871807752167	0.996128498943613
10.15	0.997978996027554	0.998709676136992	0.970993093926245	0.970100507952572	1	0.997379115214286	0.995794646212509	1	0.961738702795313	0.974833225097876	0.998871807752167	0.996128498943613
10.2	0.998254461002229	0.998709676136992	0.970993093926245	0.970721632059712	1	0.99748063599559	0.996018238191238	1	0.961738702795313	0.974833225097876	0.998973799380818	0.996128498943613
10.25	0.998254461002229	0.998709676136992	0.970993093926245	0.971141133298556	1	0.997572785627851	0.996223104141685	1	0.962382064874239	0.975558215086127	0.998973799380818	0.996128498943613
10.3	0.998254461002229	0.998740484896751	0.972060852956029	0.971480267698525	1	0.997572785627851	0.996223104141685	1	0.962988882236437	0.976175354708078	0.998973799380818	0.996559511080781
10.35	0.998419819486305	0.998740484896751	0.972060852956029	0.971913907126305	1	0.997717344278835	0.996460540577223	1	0.962988882236437	0.976175354708078	0.999035612489091	0.996559511080781
10.4	0.998419819486305	0.998740484896751	0.972060852956029	0.972204297786322	1	0.997717344278835	0.996460540577223	1	0.96356892931712	0.976683004220773	1	0.996559511080781
10.45	0.998419819486305	0.998813531472308	0.973142848772878	0.972757030396583	1	0.997831880544922	0.996637397511007	1	0.964080044746489	0.977267348983587	1	0.996830928411821
10.5	0.998566363142866	0.998813531472308	0.973142848772878	0.973144908536504	1	0.997936872122168	0.996773681383511	1	0.964080044746489	0.977267348983587	1	0.996830928411821
10.55	0.998566363142866	0.998813531472308	0.974302325565478	0.973408115625524	1	0.997936872122168	0.996773681383511	1	0.964699773116393	0.977950450992667	1	0.996830928411821
10.6	0.998651162365469	0.9989725444259	0.974302325565478	0.973788731153094	1	0.998116832891761	0.99691100559092	1	0.965450726926206	0.978458473174215	1	0.996830928411821
10.65	0.998651162365469	0.9989725444259	0.974302325565478	0.974287847926088	1	0.998116832891761	0.997081300412229	1	0.965993864572428	0.978458473174215	1	0.997191874536543
10.7	0.998651162365469	0.9989725444259	0.975145855199008	0.974821615783719	1	0.998255577959543	0.997081300412229	1	0.965993864572428	0.978863489684563	1	0.997191874536543
10.75	0.998747753979965	0.9989725444259	0.975145855199008	0.975090082005822	1	0.998255577959543	0.997209981837353	1	0.966594335846093	0.979346468519134	1	0.997191874536543
10.8	0.998747753979965	0.99905867644243	0.975145855199008	0.975456604878076	1	0.998298615829224	0.997209981837353	1	0.967252870182662	0.979346468519134	1	0.997461699458209
10.85	0.998747753979965	1	0.975827167595321	0.975889697902419	1	0.998407078202412	0.99733962357162	1	0.967252870182662	0.97993006794424	1	0.997461699458209
10.9	0.998867267884322	1	0.975827167595321	0.976215855220756	1	0.998407078202412	0.997394041089708	1	0.967970197017601	0.9805285741235	1	0.997461699458209
10.95	0.998867267884322	1	0.976582812447168	0.976729428918024	1	0.998527341281803	0.997394041089708	1	0.968626688934872	0.9805285741235	1	0.997461699458209
11	0.998955247077772	1	0.976582812447168	0.977015084081585	1	0.998527341281803	0.997514639912881	1	0.968626688934872	0.981021615017124	1	0.997724977808006
11.05	0.998955247077772	1	0.976582812447168	0.977334889459966	1	0.998648558830078	0.99759194479887	1	0.96921045613642	0.981506978932359	1	0.997724977808006
11.1	0.998955247077772	1	0.977536403396076	0.977611802168534	1	0.998648558830078	0.99759194479887	1	0.969842439022113	0.981506978932359	1	0.997724977808006
11.15	0.998999766669639	1	0.977536403396076	0.977945427000512	1	0.998726304659179	0.997703180607901	1	0.969842439022113	0.982062255524573	1	0.998014796314032
11.2	0.998999766669639	1	0.977536403396076	0.978549157264904	1	0.998827044511396	0.997703180607901	1	0.970590183315885	0.982487098017946	1	0.998014796314032
11.25	0.998999766669639	1	0.978445641277593	0.978785021415258	1	0.998827044511396	0.997815216674552	1	0.971151848622884	0.982487098017946	1	0.998014796314032
11.3	0.999123653033911	1	0.978445641277593	0.979067079422859	1	0.998894725032265	0.997928052998821	1	0.971151848622884	0.982847245198292	1	0.998014796314032
11.35	1	1	0.978445641277593	0.979316284923803	1	0.998894725032265	0.997928052998821	1	0.971694548607829	0.983323068790869	1	0.998116710513954
11.4	1	1	0.97950231204053	0.979657491103471	1	0.998940192459106	0.998064416897087	1	0.972240749882998	0.983323068790869	1	0.998116710513954
11.45	1	1	0.97950231204053	0.979908677316874	1	0.998940192459106	0.998178853736595	1	0.972240749882998	0.983779215467964	1	0.998116710513954
11.5	1	1	0.980180749700993	0.980379403877948	1	0.998963099712323	0.998178853736595	1	0.972653026807045	0.9841694742917	1	0.998289221529446
11.55	1	1	0.980180749700993	0.980702328309283	1	0.998986180505337	0.998294090833721	1	0.973160130341364	0.9841694742917	1	0.998289221529446
11.6	1	1	0.980180749700993	0.980991717229664	1	0.998986180505337	0.998294090833721	1	0.973798021654313	0.984654689139394	1	0.998289221529446
11.65	1	1	0.98107670904073	0.98120092144565	1	0.999021062004555	0.998375316982043	1	0.973798021654313	0.985177916210178	1	0.998289221529446
11.7	1	1	0.98107670904073	0.981457639993854	1	1	0.998410368265752	1	0.974393240992639	0.985458759458429	1	0.998499419566783
11.75	1	1	0.98107670904073	0.981879668348595	1	1	0.998410368265752	1	0.974980436540865	0.985458759458429	1	0.998499419566783
11.8	1	1	0.981924345439759	0.982280295902049	1	1	0.998528006135735	1	0.974980436540865	0.985835602203427	1	0.998499419566783
11.85	1	1	0.981924345439759	0.982528659031028	1	1	0.998563537574016	1	0.97544129386679	0.986226680898642	1	0.998499419566783
11.9	1	1	0.981924345439759	0.982801792449155	1	1	0.998563537574016	1	0.975976334779366	0.986226680898642	1	0.998617965597942
11.95	1	1	0.982769928456038	0.983111625964809	1	1	0.998658928282192	1	0.975976334779366	0.986572517595001	1	0.998617965597942
12	1	1	0.982769928456038	0.983410895680679	1	1	0.998658928282192	1	0.976430918960304	0.986896515896525	1	0.998617965597942
12.05	1	1	0.983480672671762	0.983687626254767	1	1	0.998694939875045	1	0.976912346366303	0.986896515896525	1	0.99876234404783
12.1	1	1	0.983480672671762	0.983917092931545	1	1	0.998731191545182	1	0.976912346366303	0.98722252660986	1	0.99876234404783
12.15	1	1	0.983480672671762	0.984171534798762	1	1	0.998731191545182	1	0.977505669172423	0.987659890776722	1	0.99876234404783
12.2	1	1	0.984236043739243	0.984427023939232	1	1	0.99874335546099	1	0.97789547948419	0.987659890776722	1	0.99876234404783
12.25	1	1	0.984236043739243	0.984744871371964	1	1	0.998816819110408	1	0.97789547948419	0.988112161697736	1	0.998823386407158
12.3	1	1	0.984236043739243	0.985015181705666	1	1	0.998816819110408	1	0.978250860442073	0.98849340193521	1	0.998823386407158
12.35	1	1	0.984802777378129	0.985237044267944	1	1	0.998841467045071	1	0.978780941193496	0.98849340193521	1	0.998823386407158
12.4	1	1	0.984802777378129	0.985533900701967	1	1	0.998841467045071	1	0.979202554891477	0.98886458011363	1	0.998934855063322
12.45	1	1	0.984802777378129	0.985744949029552	1	1	0.998878679024351	1	0.979202554891477	0.98912597004771	1	0.998934855063322
12.5	1	1	0.985400722434808	0.986156709553038	1	1	0.998978551175194	1	0.979713962095032	0.98912597004771	1	0.998934855063322
12.55	1	1	0.985400722434808	0.986369829660322	1	1	0.998978551175194	1	0.980253452563936	0.989338838497021	1	0.998934855063322
12.6	1	1	0.9861059909632	0.986520864677065	1	1	0.999016243309046	1	0.980253452563936	0.989678936093031	1	0.999123290172552
12.65	1	1	0.9861059909632	0.986748100206474	1	1	1	1	0.980644648803084	0.989678936093031	1	1
12.7	1	1	0.9861059909632	0.986912818075955	1	1	1	1	0.981063490646303	0.990021046100851	1	1
12.75	1	1	0.986653422804239	0.987192758770236	1	1	1	1	0.981063490646303	0.990199479948068	1	1
12.8	1	1	0.986653422804239	0.987320617174521	1	1	1	1	0.981306027937962	0.990199479948068	1	1
12.85	1	1	0.986653422804239	0.987500224537662	1	1	1	1	0.981588465349481	0.990507155353794	1	1
12.9	1	1	0.987271080335315	0.987693332619063	1	1	1	1	0.981588465349481	0.990752147858306	1	1
12.95	1	1	0.987271080335315	0.987861328909165	1	1	1	1	0.982027439611497	0.990752147858306	1	1
13	1	1	0.987271080335315	0.988198664731154	1	1	1	1	0.982339054441562	0.991089338637256	1	1
13.05	1	1	0.987830284904119	0.988407208709653	1	1	1	1	0.982339054441562	0.991298033195404	1	1
13.1	1	1	0.987830284904119	0.988590322161516	1	1	1	1	0.982665476811538	0.991298033195404	1	1
13.15	1	1	0.988434800785597	0.988734732036583	1	1	1	1	0.982888684063411	0.991494802350229	1	1
13.2	1	1	0.988434800785597	0.988919143196609	1	1	1	1	0.982888684063411	0.991798229331021	1	1
13.25	1	1	0.988434800785597	0.989249853876922	1	1	1	1	0.983337578647732	0.991798229331021	1	1
13.3	1	1	0.988926106831481	0.989435767646401	1	1	1	1	0.983735850410876	0.992076836566149	1	1
13.35	1	1	0.988926106831481	0.989649047121354	1	1	1	1	0.984096264473459	0.992303642830593	1	1
13.4	1	1	0.988926106831481	0.989796166246797	1	1	1	1	0.984096264473459	0.992303642830593	1	1
13.45	1	1	0.989368816152292	0.989984106262355	1	1	1	1	0.9844183831742	0.992504884011664	1	1
13.5	1	1	0.989368816152292	0.990294190212917	1	1	1	1	0.984877198080826	0.992747715036823	1	1
13.55	1	1	0.98977538593671	0.99045658586779	1	1	1	1	0.984877198080826	0.992747715036823	1	1
13.6	1	1	0.98977538593671	0.990646620429856	1	1	1	1	0.985175683072546	0.993032583108695	1	1
13.65	1	1	0.98977538593671	0.990728376044134	1	1	1	1	0.985448491935945	0.993196259269299	1	1
13.7	1	1	0.990172373268297	0.990919731081174	1	1	1	1	0.985448491935945	0.993196259269299	1	1
13.75	1	1	0.990172373268297	0.991194367108753	1	1	1	1	0.985818753377286	0.993374544048974	1	1
13.8	1	1	0.990172373268297	0.991346016829363	1	1	1	1	0.986204770624642	0.993608952758037	1	1
13.85	1	1	0.990614808804741	0.991553513534607	1	1	1	1	0.986204770624642	0.993608952758037	1	1
13.9	1	1	0.990614808804741	0.991706142228041	1	1	1	1	0.986481956100823	0.993789175415751	1	1
13.95	1	1	0.990614808804741	0.991873205078938	1	1	1	1	0.986690939361155	0.993998242642753	1	1
14	1	1	0.991075587893748	0.992124960462589	1	1	1	1	0.986690939361155	0.993998242642753	1	1
14.05	1	1	0.991075587893748	0.992391605339901	1	1	1	1	0.986957037418289	0.994166390829603	1	1
14.1	1	1	0.991470384950402	0.992447930427543	1	1	1	1	0.98740753676063	0.994434041600428	1	1
14.15	1	1	0.991470384950402	0.992617406560288	1	1	1	1	0.987733010864504	0.994434041600428	1	1
14.2	1	1	0.991470384950402	0.9927591527186	1	1	1	1	0.987733010864504	0.994632301430668	1	1
14.25	1	1	0.991740883904614	0.992887102190124	1	1	1	1	0.988060162669944	0.994845840683916	1	1
14.3	1	1	0.991740883904614	0.993086972014058	1	1	1	1	0.98828891363134	0.994845840683916	1	1
14.35	1	1	0.991740883904614	0.993287684209958	1	1	1	1	0.98828891363134	0.994960324555814	1	1
14.4	1	1	0.992186467961274	0.993402770433901	1	1	1	1	0.988432612417676	0.995118559751153	1	1
14.45	1	1	0.992186467961274	0.993561432331953	1	1	1	1	0.988620369106015	0.995118559751153	1	1
14.5	1	1	0.992186467961274	0.993619305562667	1	1	1	1	0.988620369106015	0.995234236163383	1	1
14.55	1	1	0.992505700532743	0.993778946433544	1	1	1	1	0.988852621357637	0.995379577016379	1	1
14.6	1	1	0.992505700532743	0.993837275000456	1	1	1	1	0.989042274578182	0.995379577016379	1	1
14.65	1	1	0.992784002341404	0.993998168045876	1	1	1	1	0.989042274578182	0.995481837349871	1	1
14.7	1	1	0.992784002341404	0.994086230066491	1	1	1	1	0.989408815898659	0.995687401489647	1	1
14.75	1	1	0.992784002341404	0.994218687366372	1	1	1	1	0.989644569440505	0.995687401489647	1	1
14.8	1	1	0.993183179947923	0.994307364090853	1	1	1	1	0.989644569440505	0.995849736042377	1	1
14.85	1	1	0.993183179947923	0.99436671716421	1	1	1	1	0.989911105158918	0.995998058246204	1	1
14.9	1	1	0.993183179947923	0.994441119098897	1	1	1	1	0.990178953861165	0.995998058246204	1	1
14.95	1	1	0.993645738635314	0.994530683728964	1	1	1	1	0.990178953861165	0.996117312279431	1	1
15	1	1	0.993645738635314	0.994605540999849	1	1	1	1	0.990433162120241	0.996192218719052	1	1
15.05	1	1	0.993645738635314	0.994770828039576	1	1	1	1	0.990658557678505	0.996192218719052	1	1
15.1	1	1	0.99396195957875	0.994891492131939	1	1	1	1	0.990885047389963	0.996267497827527	1	1
15.15	1	1	0.99396195957875	0.994952029079409	1	1	1	1	0.990885047389963	0.996343149604855	1	1
15.2	1	1	0.99435703041977	0.995027865323118	1	1	1	1	0.99108228673933	0.996343149604855	1	1
15.25	1	1	0.99435703041977	0.995164875984975	1	1	1	1	0.9912804743548	0.996479993607984	1	1
15.3	1	1	0.99435703041977	0.99527178892417	1	1	1	1	0.9912804743548	0.996632787838056	1	1
15.35	1	1	0.994602341212254	0.995379157199563	1	1	1	1	0.991556200960054	0.996632787838056	1	1
15.4	1	1	0.994602341212254	0.995456040716527	1	1	1	1	0.991771676196011	0.996770973449058	1	1
15.45	1	1	0.994602341212254	0.995533220202019	1	1	1	1	0.991771676196011	0.996894401373449	1	1
15.5	1	1	0.994911717546525	0.995626040485899	1	1	1	1	0.992019100705277	0.996894401373449	1	1
