cutoff	SLX-16110-16111.i701_i502.bowtie2.sorted.uniq.bam	SLX-16110-16111.i701_i503.bowtie2.sorted.uniq.bam	SLX-16110-16111.i701_i507.bowtie2.sorted.uniq.bam	SLX-16110-16111.i701_i508.bowtie2.sorted.uniq.bam	SLX-16110-16111.i704_i502.bowtie2.sorted.uniq.bam	SLX-16110-16111.i704_i503.bowtie2.sorted.uniq.bam	SLX-16110-16111.i704_i507.bowtie2.sorted.uniq.bam	SLX-16110-16111.i704_i508.bowtie2.sorted.uniq.bam	SLX-16110-16111.i705_i502.bowtie2.sorted.uniq.bam	SLX-16110-16111.i705_i503.bowtie2.sorted.uniq.bam
16.25	1	1	0.997704739136238	0.998972252447017	1	0.998876678589588	1	1	0.997747333318162	0.997404535785148
16.3	1	1	0.997704739136238	0.998972252447017	1	0.998925467536246	1	1	0.997910025339797	0.997502120035133
16.35	1	1	0.997704739136238	0.999119037681024	1	0.998925467536246	1	1	0.997910025339797	0.997600119537246
16.4	1	1	0.99783567296878	1	1	0.998990911344214	1	1	0.998024630542379	0.997600119537246
16.45	1	1	0.99783567296878	1	1	0.998990911344214	1	1	0.998024630542379	0.997665729373406
16.5	1	1	0.997984010858287	1	1	0.999106123796564	1	1	0.998238807380987	0.997748087712046
16.55	1	1	0.997984010858287	1	1	1	1	1	0.998238807380987	0.997830792094125
16.6	1	1	0.998100191582937	1	1	1	1	1	0.998338276047379	0.997830792094125
16.65	1	1	0.998100191582937	1	1	1	1	1	0.998338276047379	0.997930452604749
16.7	1	1	0.998100191582937	1	1	1	1	1	0.998438362531574	0.997997169779916
16.75	1	1	0.99828402913831	1	1	1	1	1	0.998438362531574	0.998030666784875
16.8	1	1	0.99828402913831	1	1	1	1	1	0.998589418984573	0.998030666784875
16.85	1	1	0.998351340193067	1	1	1	1	1	0.998589418984573	0.998165208474216
16.9	1	1	0.998351340193067	1	1	1	1	1	0.998673854084409	0.998215869233783
16.95	1	1	0.998469941349481	1	1	1	1	1	0.998673854084409	0.998215869233783
17	1	1	0.998469941349481	1	1	1	1	1	0.998724824053212	0.998300649876501
17.05	1	1	0.998469941349481	1	1	1	1	1	0.998724824053212	0.998402801899889
17.1	1	1	0.998538174473481	1	1	1	1	1	0.998741917012447	0.998436990991728
17.15	1	1	0.998538174473481	1	1	1	1	1	0.998741917012447	0.998436990991728
17.2	1	1	0.998606868632103	1	1	1	1	1	0.998810700727923	0.99848848225555
17.25	1	1	0.998606868632103	1	1	1	1	1	0.998810700727923	0.998557414108731
17.3	1	1	0.998676023825347	1	1	1	1	1	0.998845298524929	0.998557414108731
17.35	1	1	0.998676023825347	1	1	1	1	1	0.998845298524929	0.998643924968647
17.4	1	1	0.998676023825347	1	1	1	1	1	0.998932307865613	0.998661296349318
17.45	1	1	0.998780448167145	1	1	1	1	1	0.998932307865613	0.998696177528036
17.5	1	1	0.998780448167145	1	1	1	1	1	0.998932307865613	0.998696177528036
17.55	1	1	0.998815486798389	1	1	1	1	1	0.999002327216697	0.998766216720224
17.6	1	1	0.998815486798389	1	1	1	1	1	1	0.998783795726959
17.65	1	1	0.99886839052122	1	1	1	1	1	1	0.998836740373227
17.7	1	1	0.99886839052122	1	1	1	1	1	1	0.998836740373227
17.75	1	1	0.998939389852951	1	1	1	1	1	1	0.998872175221449
17.8	1	1	0.998939389852951	1	1	1	1	1	1	0.998907748487046
17.85	1	1	0.998939389852951	1	1	1	1	1	1	0.998907748487046
17.9	1	1	0.998975120036127	1	1	1	1	1	1	0.99894346017002
17.95	1	1	0.998975120036127	1	1	1	1	1	1	0.999051010471067
18	1	1	0.999029061086857	1	1	1	1	1	1	1
